Course_Number,Title,Category,AI_Metadata_Rating_10,Rating_Tier,Rating_Factors,Source_Rating_5,Source_Review_Count,Likes,Dislikes,Like_Ratio_Percent,Listed_Price_INR,Image_Path,Title_Language_Hint,Exact_Duplicate_Count,Rating_Note
"3217","Prompt Engineering & ChatGPT Cracking the Code & Maximizin","AI & Automation","8.9","Very strong metadata signal","good source rating; very positive reactions","4.8","299","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_523_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2901","Reselling business un logon ke liye bahut achha ho sakta hai jo","AI & Automation","8.9","Very strong metadata signal","good source rating; moderate review volume; very positive reactions","4.8","507","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_348_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3514","Skill Nation WhatsApp Marketing & Automation Advanced Program BY NAVIN PARMAR","AI & Automation","8.9","Very strong metadata signal","strong source rating; positive reactions; clear/specific title","4.9","238","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_533_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1204","Two Days Gen AI Mastermind International By Outskills ( Founded By Vaibhav Sisinty )","AI & Automation","8.9","Very strong metadata signal","good source rating; moderate review volume; positive reactions","4.7","618","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_345_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1239","AI and Medicine Your Secret to Better Health","AI & Automation","8.8","Very strong metadata signal","strong source rating; positive reactions","5","213","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_285_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"779","AI Video Accelerator By Aryan Tripathi","AI & Automation","8.8","Very strong metadata signal","strong source rating; positive reactions","5","193","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1941_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1084","DMP course with UI walk through of Oracle BlueKai 2026 By ""Senator We Run Ads""","AI & Automation","8.8","Very strong metadata signal","good source rating; moderate review volume; positive reactions","4.7","428","38","4","90.5",,"","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1909","Gen AI Beginner to Advanced 2025 Batch 6","AI & Automation","8.8","Very strong metadata signal","good source rating; moderate review volume; positive reactions","4.8","353","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1275_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2488","How I used ChatGPT for ""4 महीने चुप रहो!"" Video","AI & Automation","8.8","Very strong metadata signal","good source rating; moderate review volume; positive reactions","4.7","526","21","2","91.3",,"","Hindi / Hinglish","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1728","Instagram Marketing Automation","AI & Automation","8.8","Very strong metadata signal","good source rating; moderate review volume; positive reactions","4.7","456","21","2","91.3",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_954_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2756","LinkedIn Growth in 5 Days Using AI By Vaibhav Sisinty Growth School","AI & Automation","8.8","Very strong metadata signal","good source rating; very positive reactions","4.7","242","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_891_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2777","Master Digital Marketing with AI Tools","AI & Automation","8.8","Very strong metadata signal","good source rating; very positive reactions","4.8","169","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1555_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3374","The AI Masterclass","AI & Automation","8.8","Very strong metadata signal","strong source rating; positive reactions; clear/specific title","4.9","158","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1910_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2184","Artificial Intelligence","AI & Automation","8.7","Very strong metadata signal","good source rating; moderate review volume; positive reactions","4.7","328","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1135_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3216","Canva, ChatGPT, Grammarly, Notion, WordPress, Freelancer, Razorpay","AI & Automation","8.7","Very strong metadata signal","good source rating; very positive reactions","4.7","262","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_633_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3560","Content Marketer Guide to ChatGPT","AI & Automation","8.7","Very strong metadata signal","good source rating; very positive reactions","4.7","240","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_705_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3353","Master AI & ChatGPT Work Smarter, Earn More","AI & Automation","8.7","Very strong metadata signal","good source rating; positive reactions","4.8","231","21","2","91.3",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1394_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2434","Master Al today by learning Chat GPT, Prompt engineering, Tools, Workflows, Automations, Coding, and more in this course!","AI & Automation","8.7","Very strong metadata signal","strong source rating; positive reactions","4.9","228","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1480_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1839","Prime Ai ML Batch","AI & Automation","8.7","Very strong metadata signal","strong source rating; moderate review volume; positive reactions","5","313","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2157_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"29","Prime AIML Batch","AI & Automation","8.6","Strong metadata signal","good source rating; moderate review volume; positive reactions; generic title","4.8","493","38","4","90.5","299","CDN1%20Ultra%20Premium%20Courses%20Portal_files/post-34_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2587","Advance Law of Attraction 11 Days Workshop","Astrology & Occult","9.4","Excellent metadata signal","strong source rating; high review volume; very positive reactions","5","789","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_582_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3342","Anchal Jain Astrology Course","Astrology & Occult","9.4","Excellent metadata signal","strong source rating; moderate review volume; very positive reactions; clear/specific title","4.9","674","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2951_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2931","Astro Arun Pandit Astrology Mentorship Program","Astrology & Occult","9.4","Excellent metadata signal","strong source rating; high review volume; very positive reactions; clear/specific title","5","767","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_168_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1047","Astro Vastu Shastra Course By Astro Arun Pandit","Astrology & Occult","9.4","Excellent metadata signal","strong source rating; high review volume; very positive reactions","5","759","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1110_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2566","Astrology Advanced Level By Asttrolok","Astrology & Occult","9.4","Excellent metadata signal","strong source rating; high review volume; very positive reactions; clear/specific title","4.9","862","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2462_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"431","Astrology of Aprakash Graha's & Upagraha's By Shubham Alock Singh","Astrology & Occult","9.4","Excellent metadata signal","strong source rating; high review volume; very positive reactions","5","917","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1970_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"822","Basic Astrology One 2024","Astrology & Occult","9.4","Excellent metadata signal","strong source rating; high review volume; very positive reactions","4.9","934","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1320_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
